#Strain	Stress	Segment	Time	Position	
-0.000121	0.045248	0.000000	0.000000	23.966178	0.000000
0.000018	0.050814	0.000000	0.100000	23.989100	0.000000
0.000158	0.056422	0.000000	0.200000	24.022442	0.000000
0.000300	0.062088	0.000000	0.300000	24.055783	0.000000
0.000446	0.067832	0.000000	0.400000	24.091208	0.000000
0.000597	0.073674	0.000000	0.500000	24.130801	0.000000
0.000755	0.079632	0.000000	0.600000	24.164143	0.000000
0.000921	0.085725	0.000000	0.700000	24.205819	0.000000
0.001096	0.091972	0.000000	0.800000	24.239161	0.000000
0.001282	0.098392	0.000000	0.900000	24.272502	0.000000
0.001481	0.105005	0.000000	1.000000	24.307927	0.000000
0.001702	0.111799	0.000000	1.100000	24.343352	0.000000
0.001940	0.118793	0.000000	1.200000	24.380861	0.000000
0.002195	0.126085	0.000000	1.300000	24.422538	0.000000
0.002467	0.133668	0.000000	1.400000	24.451712	0.000000
0.002756	0.141563	0.000000	1.500000	24.489221	0.000000
0.003059	0.149792	0.000000	1.600000	24.522562	0.000000
0.003372	0.158392	0.000000	1.700000	24.555903	0.000000
0.003692	0.167454	0.000000	1.800000	24.589245	0.000000
0.004018	0.176940	0.000000	1.900000	24.622586	0.000000
0.004350	0.186874	0.000000	2.000000	24.660095	0.000000
0.004682	0.197264	0.000000	2.100000	24.693436	0.000000
0.005021	0.208120	0.000000	2.200000	24.730946	0.000000
0.005362	0.219459	0.000000	2.300000	24.772622	0.000000
0.005713	0.231178	0.000000	2.400000	24.805964	0.000000
0.006076	0.243188	0.000000	2.500000	24.839305	0.000000
0.006455	0.255422	0.000000	2.600000	24.872646	0.000000
0.006849	0.267847	0.000000	2.700000	24.905988	0.000000
0.007266	0.280458	0.000000	2.800000	24.943497	0.000000
0.007710	0.293188	0.000000	2.900000	24.976838	0.000000
0.008183	0.306036	0.000000	3.000000	25.014347	0.000000
0.008678	0.319034	0.000000	3.100000	25.047688	0.000000
0.009206	0.332254	0.000000	3.200000	25.089365	0.000000
0.009762	0.345744	0.000000	3.300000	25.118539	0.000000
0.010345	0.359414	0.000000	3.400000	25.151880	0.000000
0.010953	0.373254	0.000000	3.500000	25.189389	0.000000
0.011579	0.387275	0.000000	3.600000	25.222730	0.000000
0.012222	0.401473	0.000000	3.700000	25.256072	0.000000
0.012880	0.415838	0.000000	3.800000	25.289413	0.000000
0.013552	0.430335	0.000000	3.900000	25.326922	0.000000
0.014240	0.444907	0.000000	4.000000	25.360263	0.000000
0.014939	0.459598	0.000000	4.100000	25.397772	0.000000
0.015656	0.474395	0.000000	4.200000	25.433198	0.000000
0.016387	0.489277	0.000000	4.300000	25.468623	0.000000
0.017129	0.504071	0.000000	4.400000	25.506132	0.000000
0.017881	0.518750	0.000000	4.500000	25.539473	0.000000
0.018646	0.533288	0.000000	4.600000	25.572815	0.000000
0.019418	0.547625	0.000000	4.700000	25.606156	0.000000
0.020196	0.561766	0.000000	4.800000	25.641581	0.000000
0.020978	0.575699	0.000000	4.900000	25.674922	0.000000
0.021764	0.589437	0.000000	5.000000	25.710348	0.000000
0.022550	0.603088	0.000000	5.100000	25.745773	0.000000
0.023341	0.616700	0.000000	5.200000	25.781198	0.000000
0.024130	0.630307	0.000000	5.300000	25.814539	0.000000
0.024916	0.643835	0.000000	5.400000	25.856216	0.000000
0.025701	0.657325	0.000000	5.500000	25.889557	0.000000
0.026482	0.670769	0.000000	5.600000	25.922899	0.000000
0.027264	0.684098	0.000000	5.700000	25.956240	0.000000
0.028046	0.697296	0.000000	5.800000	25.989581	0.000000
0.028828	0.710324	0.000000	5.900000	26.022923	0.000000
0.029618	0.723164	0.000000	6.000000	26.064599	0.000000
0.030412	0.735867	0.000000	6.100000	26.097941	0.000000
0.031215	0.748399	0.000000	6.200000	26.133366	0.000000
0.032019	0.760733	0.000000	6.300000	26.168791	0.000000
0.032830	0.772900	0.000000	6.400000	26.200049	0.000000
0.033647	0.784859	0.000000	6.500000	26.239642	0.000000
0.034470	0.796530	0.000000	6.600000	26.272983	0.000000
0.035300	0.807869	0.000000	6.700000	26.306324	0.000000
0.036135	0.818844	0.000000	6.800000	26.339666	0.000000
0.036974	0.829422	0.000000	6.900000	26.375091	0.000000
0.037818	0.839617	0.000000	7.000000	26.410516	0.000000
0.038661	0.849500	0.000000	7.100000	26.448025	0.000000
0.039500	0.859397	0.000000	7.200000	26.481366	0.000000
0.040336	0.869170	0.000000	7.300000	26.516791	0.000000
0.041169	0.878852	0.000000	7.400000	26.556384	0.000000
0.041997	0.888475	0.000000	7.500000	26.589726	0.000000
0.042820	0.898072	0.000000	7.600000	26.623067	0.000000
0.043635	0.907678	0.000000	7.700000	26.656408	0.000000
0.044442	0.917325	0.000000	7.800000	26.689750	0.000000
0.045240	0.927046	0.000000	7.900000	26.727259	0.000000
0.046027	0.936874	0.000000	8.000000	26.760600	0.000000
0.046803	0.946844	0.000000	8.100000	26.798109	0.000000
0.048397	0.943574	1.000000	8.200000	26.831450	0.000000
0.047903	0.895517	1.000000	8.300000	26.814780	0.000000
0.047346	0.851652	1.000000	8.400000	26.777271	0.000000
0.046733	0.811681	1.000000	8.500000	26.743929	0.000000
0.046070	0.775309	1.000000	8.600000	26.706420	0.000000
0.045364	0.742240	1.000000	8.700000	26.673079	0.000000
0.044621	0.712176	1.000000	8.800000	26.633486	0.000000
0.043846	0.684822	1.000000	8.900000	26.598061	0.000000
0.043046	0.659880	1.000000	9.000000	26.560552	0.000000
0.042228	0.637056	1.000000	9.100000	26.527211	0.000000
